epoch,model,param_count,time,layers,optimizer,loss,beta_1,epsilon,beta_2,lr,decay,acc,loss,val_acc,val_loss
10,strd_13,954730,02 Dec 2016 18:49:00,"[<keras.layers.convolutional.Convolution2D object at 0x7f459303e510>, <keras.layers.core.Activation object at 0x7f459303ed10>, <keras.layers.convolutional.Convolution2D object at 0x7f4592da4f90>, <keras.layers.core.Activation object at 0x7f459054ca90>, <keras.layers.pooling.MaxPooling2D object at 0x7f459054cfd0>, <keras.layers.convolutional.Convolution2D object at 0x7f4592dbae10>, <keras.layers.core.Activation object at 0x7f4592da4890>, <keras.layers.convolutional.Convolution2D object at 0x7f4590560ad0>, <keras.layers.core.Activation object at 0x7f4590514950>, <keras.layers.pooling.MaxPooling2D object at 0x7f4590520e50>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532510>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532e90>, <keras.layers.convolutional.Convolution2D object at 0x7f45904d9ad0>, <keras.layers.pooling.GlobalAveragePooling2D object at 0x7f45905005d0>, <keras.layers.core.Activation object at 0x7f459049d5d0>]",<keras.optimizers.Adam object at 0x7f4590487dd0>,1.8430073720932008,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.35361999999046323,1.8430073720932008,0.32990000000000003,1.9036168331146239
11,strd_13,954730,02 Dec 2016 18:50:02,"[<keras.layers.convolutional.Convolution2D object at 0x7f459303e510>, <keras.layers.core.Activation object at 0x7f459303ed10>, <keras.layers.convolutional.Convolution2D object at 0x7f4592da4f90>, <keras.layers.core.Activation object at 0x7f459054ca90>, <keras.layers.pooling.MaxPooling2D object at 0x7f459054cfd0>, <keras.layers.convolutional.Convolution2D object at 0x7f4592dbae10>, <keras.layers.core.Activation object at 0x7f4592da4890>, <keras.layers.convolutional.Convolution2D object at 0x7f4590560ad0>, <keras.layers.core.Activation object at 0x7f4590514950>, <keras.layers.pooling.MaxPooling2D object at 0x7f4590520e50>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532510>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532e90>, <keras.layers.convolutional.Convolution2D object at 0x7f45904d9ad0>, <keras.layers.pooling.GlobalAveragePooling2D object at 0x7f45905005d0>, <keras.layers.core.Activation object at 0x7f459049d5d0>]",<keras.optimizers.Adam object at 0x7f4590487dd0>,1.8280973846435546,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.35718000000953676,1.8280973846435546,0.3518,1.8841011312484741
12,strd_13,954730,02 Dec 2016 18:51:05,"[<keras.layers.convolutional.Convolution2D object at 0x7f459303e510>, <keras.layers.core.Activation object at 0x7f459303ed10>, <keras.layers.convolutional.Convolution2D object at 0x7f4592da4f90>, <keras.layers.core.Activation object at 0x7f459054ca90>, <keras.layers.pooling.MaxPooling2D object at 0x7f459054cfd0>, <keras.layers.convolutional.Convolution2D object at 0x7f4592dbae10>, <keras.layers.core.Activation object at 0x7f4592da4890>, <keras.layers.convolutional.Convolution2D object at 0x7f4590560ad0>, <keras.layers.core.Activation object at 0x7f4590514950>, <keras.layers.pooling.MaxPooling2D object at 0x7f4590520e50>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532510>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532e90>, <keras.layers.convolutional.Convolution2D object at 0x7f45904d9ad0>, <keras.layers.pooling.GlobalAveragePooling2D object at 0x7f45905005d0>, <keras.layers.core.Activation object at 0x7f459049d5d0>]",<keras.optimizers.Adam object at 0x7f4590487dd0>,1.8051525902557373,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.36356000003814698,1.8051525902557373,0.36309999999999998,1.8421423307418823
13,strd_13,954730,02 Dec 2016 18:52:08,"[<keras.layers.convolutional.Convolution2D object at 0x7f459303e510>, <keras.layers.core.Activation object at 0x7f459303ed10>, <keras.layers.convolutional.Convolution2D object at 0x7f4592da4f90>, <keras.layers.core.Activation object at 0x7f459054ca90>, <keras.layers.pooling.MaxPooling2D object at 0x7f459054cfd0>, <keras.layers.convolutional.Convolution2D object at 0x7f4592dbae10>, <keras.layers.core.Activation object at 0x7f4592da4890>, <keras.layers.convolutional.Convolution2D object at 0x7f4590560ad0>, <keras.layers.core.Activation object at 0x7f4590514950>, <keras.layers.pooling.MaxPooling2D object at 0x7f4590520e50>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532510>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532e90>, <keras.layers.convolutional.Convolution2D object at 0x7f45904d9ad0>, <keras.layers.pooling.GlobalAveragePooling2D object at 0x7f45905005d0>, <keras.layers.core.Activation object at 0x7f459049d5d0>]",<keras.optimizers.Adam object at 0x7f4590487dd0>,1.793641176071167,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.36692000000000002,1.793641176071167,0.36080000000000001,1.8161699710845947
14,strd_13,954730,02 Dec 2016 18:53:11,"[<keras.layers.convolutional.Convolution2D object at 0x7f459303e510>, <keras.layers.core.Activation object at 0x7f459303ed10>, <keras.layers.convolutional.Convolution2D object at 0x7f4592da4f90>, <keras.layers.core.Activation object at 0x7f459054ca90>, <keras.layers.pooling.MaxPooling2D object at 0x7f459054cfd0>, <keras.layers.convolutional.Convolution2D object at 0x7f4592dbae10>, <keras.layers.core.Activation object at 0x7f4592da4890>, <keras.layers.convolutional.Convolution2D object at 0x7f4590560ad0>, <keras.layers.core.Activation object at 0x7f4590514950>, <keras.layers.pooling.MaxPooling2D object at 0x7f4590520e50>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532510>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532e90>, <keras.layers.convolutional.Convolution2D object at 0x7f45904d9ad0>, <keras.layers.pooling.GlobalAveragePooling2D object at 0x7f45905005d0>, <keras.layers.core.Activation object at 0x7f459049d5d0>]",<keras.optimizers.Adam object at 0x7f4590487dd0>,1.7787987564849854,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.37232000002861021,1.7787987564849854,0.36990000000000001,1.7967129451751709
15,strd_13,954730,02 Dec 2016 18:54:13,"[<keras.layers.convolutional.Convolution2D object at 0x7f459303e510>, <keras.layers.core.Activation object at 0x7f459303ed10>, <keras.layers.convolutional.Convolution2D object at 0x7f4592da4f90>, <keras.layers.core.Activation object at 0x7f459054ca90>, <keras.layers.pooling.MaxPooling2D object at 0x7f459054cfd0>, <keras.layers.convolutional.Convolution2D object at 0x7f4592dbae10>, <keras.layers.core.Activation object at 0x7f4592da4890>, <keras.layers.convolutional.Convolution2D object at 0x7f4590560ad0>, <keras.layers.core.Activation object at 0x7f4590514950>, <keras.layers.pooling.MaxPooling2D object at 0x7f4590520e50>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532510>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532e90>, <keras.layers.convolutional.Convolution2D object at 0x7f45904d9ad0>, <keras.layers.pooling.GlobalAveragePooling2D object at 0x7f45905005d0>, <keras.layers.core.Activation object at 0x7f459049d5d0>]",<keras.optimizers.Adam object at 0x7f4590487dd0>,1.7698999418640138,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.37402000000000002,1.7698999418640138,0.36609999999999998,1.8143022758483887
16,strd_13,954730,02 Dec 2016 18:55:15,"[<keras.layers.convolutional.Convolution2D object at 0x7f459303e510>, <keras.layers.core.Activation object at 0x7f459303ed10>, <keras.layers.convolutional.Convolution2D object at 0x7f4592da4f90>, <keras.layers.core.Activation object at 0x7f459054ca90>, <keras.layers.pooling.MaxPooling2D object at 0x7f459054cfd0>, <keras.layers.convolutional.Convolution2D object at 0x7f4592dbae10>, <keras.layers.core.Activation object at 0x7f4592da4890>, <keras.layers.convolutional.Convolution2D object at 0x7f4590560ad0>, <keras.layers.core.Activation object at 0x7f4590514950>, <keras.layers.pooling.MaxPooling2D object at 0x7f4590520e50>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532510>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532e90>, <keras.layers.convolutional.Convolution2D object at 0x7f45904d9ad0>, <keras.layers.pooling.GlobalAveragePooling2D object at 0x7f45905005d0>, <keras.layers.core.Activation object at 0x7f459049d5d0>]",<keras.optimizers.Adam object at 0x7f4590487dd0>,1.7537810115051269,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.37830000000000003,1.7537810115051269,0.35909999999999997,1.8269230567932129
17,strd_13,954730,02 Dec 2016 18:56:18,"[<keras.layers.convolutional.Convolution2D object at 0x7f459303e510>, <keras.layers.core.Activation object at 0x7f459303ed10>, <keras.layers.convolutional.Convolution2D object at 0x7f4592da4f90>, <keras.layers.core.Activation object at 0x7f459054ca90>, <keras.layers.pooling.MaxPooling2D object at 0x7f459054cfd0>, <keras.layers.convolutional.Convolution2D object at 0x7f4592dbae10>, <keras.layers.core.Activation object at 0x7f4592da4890>, <keras.layers.convolutional.Convolution2D object at 0x7f4590560ad0>, <keras.layers.core.Activation object at 0x7f4590514950>, <keras.layers.pooling.MaxPooling2D object at 0x7f4590520e50>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532510>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532e90>, <keras.layers.convolutional.Convolution2D object at 0x7f45904d9ad0>, <keras.layers.pooling.GlobalAveragePooling2D object at 0x7f45905005d0>, <keras.layers.core.Activation object at 0x7f459049d5d0>]",<keras.optimizers.Adam object at 0x7f4590487dd0>,1.7459900765991212,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.38156000000000001,1.7459900765991212,0.37590000000000001,1.7863959709167481
18,strd_13,954730,02 Dec 2016 18:57:20,"[<keras.layers.convolutional.Convolution2D object at 0x7f459303e510>, <keras.layers.core.Activation object at 0x7f459303ed10>, <keras.layers.convolutional.Convolution2D object at 0x7f4592da4f90>, <keras.layers.core.Activation object at 0x7f459054ca90>, <keras.layers.pooling.MaxPooling2D object at 0x7f459054cfd0>, <keras.layers.convolutional.Convolution2D object at 0x7f4592dbae10>, <keras.layers.core.Activation object at 0x7f4592da4890>, <keras.layers.convolutional.Convolution2D object at 0x7f4590560ad0>, <keras.layers.core.Activation object at 0x7f4590514950>, <keras.layers.pooling.MaxPooling2D object at 0x7f4590520e50>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532510>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532e90>, <keras.layers.convolutional.Convolution2D object at 0x7f45904d9ad0>, <keras.layers.pooling.GlobalAveragePooling2D object at 0x7f45905005d0>, <keras.layers.core.Activation object at 0x7f459049d5d0>]",<keras.optimizers.Adam object at 0x7f4590487dd0>,1.7334185828781128,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.38366000003814699,1.7334185828781128,0.37340000000000001,1.7847167411804199
19,strd_13,954730,02 Dec 2016 18:58:22,"[<keras.layers.convolutional.Convolution2D object at 0x7f459303e510>, <keras.layers.core.Activation object at 0x7f459303ed10>, <keras.layers.convolutional.Convolution2D object at 0x7f4592da4f90>, <keras.layers.core.Activation object at 0x7f459054ca90>, <keras.layers.pooling.MaxPooling2D object at 0x7f459054cfd0>, <keras.layers.convolutional.Convolution2D object at 0x7f4592dbae10>, <keras.layers.core.Activation object at 0x7f4592da4890>, <keras.layers.convolutional.Convolution2D object at 0x7f4590560ad0>, <keras.layers.core.Activation object at 0x7f4590514950>, <keras.layers.pooling.MaxPooling2D object at 0x7f4590520e50>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532510>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532e90>, <keras.layers.convolutional.Convolution2D object at 0x7f45904d9ad0>, <keras.layers.pooling.GlobalAveragePooling2D object at 0x7f45905005d0>, <keras.layers.core.Activation object at 0x7f459049d5d0>]",<keras.optimizers.Adam object at 0x7f4590487dd0>,1.7236153967666625,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.38928000001907348,1.7236153967666625,0.3745,1.791742618560791
20,strd_13,954730,02 Dec 2016 18:59:25,"[<keras.layers.convolutional.Convolution2D object at 0x7f459303e510>, <keras.layers.core.Activation object at 0x7f459303ed10>, <keras.layers.convolutional.Convolution2D object at 0x7f4592da4f90>, <keras.layers.core.Activation object at 0x7f459054ca90>, <keras.layers.pooling.MaxPooling2D object at 0x7f459054cfd0>, <keras.layers.convolutional.Convolution2D object at 0x7f4592dbae10>, <keras.layers.core.Activation object at 0x7f4592da4890>, <keras.layers.convolutional.Convolution2D object at 0x7f4590560ad0>, <keras.layers.core.Activation object at 0x7f4590514950>, <keras.layers.pooling.MaxPooling2D object at 0x7f4590520e50>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532510>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532e90>, <keras.layers.convolutional.Convolution2D object at 0x7f45904d9ad0>, <keras.layers.pooling.GlobalAveragePooling2D object at 0x7f45905005d0>, <keras.layers.core.Activation object at 0x7f459049d5d0>]",<keras.optimizers.Adam object at 0x7f4590487dd0>,1.7113740641021729,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.39092000001907351,1.7113740641021729,0.38779999999999998,1.7827224660873413
21,strd_13,954730,02 Dec 2016 19:00:28,"[<keras.layers.convolutional.Convolution2D object at 0x7f459303e510>, <keras.layers.core.Activation object at 0x7f459303ed10>, <keras.layers.convolutional.Convolution2D object at 0x7f4592da4f90>, <keras.layers.core.Activation object at 0x7f459054ca90>, <keras.layers.pooling.MaxPooling2D object at 0x7f459054cfd0>, <keras.layers.convolutional.Convolution2D object at 0x7f4592dbae10>, <keras.layers.core.Activation object at 0x7f4592da4890>, <keras.layers.convolutional.Convolution2D object at 0x7f4590560ad0>, <keras.layers.core.Activation object at 0x7f4590514950>, <keras.layers.pooling.MaxPooling2D object at 0x7f4590520e50>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532510>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532e90>, <keras.layers.convolutional.Convolution2D object at 0x7f45904d9ad0>, <keras.layers.pooling.GlobalAveragePooling2D object at 0x7f45905005d0>, <keras.layers.core.Activation object at 0x7f459049d5d0>]",<keras.optimizers.Adam object at 0x7f4590487dd0>,1.7033679792022705,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.3937799999809265,1.7033679792022705,0.38119999999999998,1.7793674991607666
22,strd_13,954730,02 Dec 2016 19:01:31,"[<keras.layers.convolutional.Convolution2D object at 0x7f459303e510>, <keras.layers.core.Activation object at 0x7f459303ed10>, <keras.layers.convolutional.Convolution2D object at 0x7f4592da4f90>, <keras.layers.core.Activation object at 0x7f459054ca90>, <keras.layers.pooling.MaxPooling2D object at 0x7f459054cfd0>, <keras.layers.convolutional.Convolution2D object at 0x7f4592dbae10>, <keras.layers.core.Activation object at 0x7f4592da4890>, <keras.layers.convolutional.Convolution2D object at 0x7f4590560ad0>, <keras.layers.core.Activation object at 0x7f4590514950>, <keras.layers.pooling.MaxPooling2D object at 0x7f4590520e50>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532510>, <keras.layers.convolutional.Convolution2D object at 0x7f4590532e90>, <keras.layers.convolutional.Convolution2D object at 0x7f45904d9ad0>, <keras.layers.pooling.GlobalAveragePooling2D object at 0x7f45905005d0>, <keras.layers.core.Activation object at 0x7f459049d5d0>]",<keras.optimizers.Adam object at 0x7f4590487dd0>,1.6968043452072143,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.39524000002861021,1.6968043452072143,0.37859999999999999,1.7701640743255616
