epoch,model,param_count,time,layers,optimizer,loss,beta_1,epsilon,beta_2,lr,decay,acc,loss,val_acc,val_loss
10,vgg2_6,5625994,26 Nov 2016 23:42:08,"[<keras.layers.convolutional.ZeroPadding2D object at 0x7fc153265750>, <keras.layers.convolutional.Convolution2D object at 0x7fc153265b90>, <keras.layers.core.Activation object at 0x7fc146278f90>, <keras.layers.pooling.MaxPooling2D object at 0x7fc146278650>, <keras.layers.convolutional.ZeroPadding2D object at 0x7fc146278690>, <keras.layers.convolutional.Convolution2D object at 0x7fc146278d10>, <keras.layers.core.Activation object at 0x7fc1507c0550>, <keras.layers.pooling.MaxPooling2D object at 0x7fc1507c0fd0>, <keras.layers.convolutional.ZeroPadding2D object at 0x7fc1507c0b50>, <keras.layers.convolutional.Convolution2D object at 0x7fc1507b2fd0>, <keras.layers.core.Activation object at 0x7fc1507d1ed0>, <keras.layers.pooling.MaxPooling2D object at 0x7fc1507d1d90>, <keras.layers.core.Flatten object at 0x7fc1507d1b90>, <keras.layers.core.Dense object at 0x7fc15077d610>, <keras.layers.core.Dropout object at 0x7fc150726810>, <keras.layers.core.Dense object at 0x7fc1506f1ed0>, <keras.layers.core.Dropout object at 0x7fc15070ae90>, <keras.layers.core.Dense object at 0x7fc1506f1290>]",<keras.optimizers.Adam object at 0x7fc150683f10>,0.85807483760833736,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.70321999999999996,0.85807483760833736,0.71130000000000004,0.82420576937198642
11,vgg2_6,5625994,26 Nov 2016 23:42:53,"[<keras.layers.convolutional.ZeroPadding2D object at 0x7fc153265750>, <keras.layers.convolutional.Convolution2D object at 0x7fc153265b90>, <keras.layers.core.Activation object at 0x7fc146278f90>, <keras.layers.pooling.MaxPooling2D object at 0x7fc146278650>, <keras.layers.convolutional.ZeroPadding2D object at 0x7fc146278690>, <keras.layers.convolutional.Convolution2D object at 0x7fc146278d10>, <keras.layers.core.Activation object at 0x7fc1507c0550>, <keras.layers.pooling.MaxPooling2D object at 0x7fc1507c0fd0>, <keras.layers.convolutional.ZeroPadding2D object at 0x7fc1507c0b50>, <keras.layers.convolutional.Convolution2D object at 0x7fc1507b2fd0>, <keras.layers.core.Activation object at 0x7fc1507d1ed0>, <keras.layers.pooling.MaxPooling2D object at 0x7fc1507d1d90>, <keras.layers.core.Flatten object at 0x7fc1507d1b90>, <keras.layers.core.Dense object at 0x7fc15077d610>, <keras.layers.core.Dropout object at 0x7fc150726810>, <keras.layers.core.Dense object at 0x7fc1506f1ed0>, <keras.layers.core.Dropout object at 0x7fc15070ae90>, <keras.layers.core.Dense object at 0x7fc1506f1290>]",<keras.optimizers.Adam object at 0x7fc150683f10>,0.83203671733856199,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.7087,0.83203671733856199,0.70850000000000002,0.84854392662048339
12,vgg2_6,5625994,26 Nov 2016 23:43:38,"[<keras.layers.convolutional.ZeroPadding2D object at 0x7fc153265750>, <keras.layers.convolutional.Convolution2D object at 0x7fc153265b90>, <keras.layers.core.Activation object at 0x7fc146278f90>, <keras.layers.pooling.MaxPooling2D object at 0x7fc146278650>, <keras.layers.convolutional.ZeroPadding2D object at 0x7fc146278690>, <keras.layers.convolutional.Convolution2D object at 0x7fc146278d10>, <keras.layers.core.Activation object at 0x7fc1507c0550>, <keras.layers.pooling.MaxPooling2D object at 0x7fc1507c0fd0>, <keras.layers.convolutional.ZeroPadding2D object at 0x7fc1507c0b50>, <keras.layers.convolutional.Convolution2D object at 0x7fc1507b2fd0>, <keras.layers.core.Activation object at 0x7fc1507d1ed0>, <keras.layers.pooling.MaxPooling2D object at 0x7fc1507d1d90>, <keras.layers.core.Flatten object at 0x7fc1507d1b90>, <keras.layers.core.Dense object at 0x7fc15077d610>, <keras.layers.core.Dropout object at 0x7fc150726810>, <keras.layers.core.Dense object at 0x7fc1506f1ed0>, <keras.layers.core.Dropout object at 0x7fc15070ae90>, <keras.layers.core.Dense object at 0x7fc1506f1290>]",<keras.optimizers.Adam object at 0x7fc150683f10>,0.82392407463073736,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.71492,0.82392407463073736,0.72450000000000003,0.79656181495189671
13,vgg2_6,5625994,26 Nov 2016 23:44:23,"[<keras.layers.convolutional.ZeroPadding2D object at 0x7fc153265750>, <keras.layers.convolutional.Convolution2D object at 0x7fc153265b90>, <keras.layers.core.Activation object at 0x7fc146278f90>, <keras.layers.pooling.MaxPooling2D object at 0x7fc146278650>, <keras.layers.convolutional.ZeroPadding2D object at 0x7fc146278690>, <keras.layers.convolutional.Convolution2D object at 0x7fc146278d10>, <keras.layers.core.Activation object at 0x7fc1507c0550>, <keras.layers.pooling.MaxPooling2D object at 0x7fc1507c0fd0>, <keras.layers.convolutional.ZeroPadding2D object at 0x7fc1507c0b50>, <keras.layers.convolutional.Convolution2D object at 0x7fc1507b2fd0>, <keras.layers.core.Activation object at 0x7fc1507d1ed0>, <keras.layers.pooling.MaxPooling2D object at 0x7fc1507d1d90>, <keras.layers.core.Flatten object at 0x7fc1507d1b90>, <keras.layers.core.Dense object at 0x7fc15077d610>, <keras.layers.core.Dropout object at 0x7fc150726810>, <keras.layers.core.Dense object at 0x7fc1506f1ed0>, <keras.layers.core.Dropout object at 0x7fc15070ae90>, <keras.layers.core.Dense object at 0x7fc1506f1290>]",<keras.optimizers.Adam object at 0x7fc150683f10>,0.80435284505844118,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.72075999999999996,0.80435284505844118,0.7157,0.82862286095619198
14,vgg2_6,5625994,26 Nov 2016 23:45:08,"[<keras.layers.convolutional.ZeroPadding2D object at 0x7fc153265750>, <keras.layers.convolutional.Convolution2D object at 0x7fc153265b90>, <keras.layers.core.Activation object at 0x7fc146278f90>, <keras.layers.pooling.MaxPooling2D object at 0x7fc146278650>, <keras.layers.convolutional.ZeroPadding2D object at 0x7fc146278690>, <keras.layers.convolutional.Convolution2D object at 0x7fc146278d10>, <keras.layers.core.Activation object at 0x7fc1507c0550>, <keras.layers.pooling.MaxPooling2D object at 0x7fc1507c0fd0>, <keras.layers.convolutional.ZeroPadding2D object at 0x7fc1507c0b50>, <keras.layers.convolutional.Convolution2D object at 0x7fc1507b2fd0>, <keras.layers.core.Activation object at 0x7fc1507d1ed0>, <keras.layers.pooling.MaxPooling2D object at 0x7fc1507d1d90>, <keras.layers.core.Flatten object at 0x7fc1507d1b90>, <keras.layers.core.Dense object at 0x7fc15077d610>, <keras.layers.core.Dropout object at 0x7fc150726810>, <keras.layers.core.Dense object at 0x7fc1506f1ed0>, <keras.layers.core.Dropout object at 0x7fc15070ae90>, <keras.layers.core.Dense object at 0x7fc1506f1290>]",<keras.optimizers.Adam object at 0x7fc150683f10>,0.79973339792251585,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.72328000000000003,0.79973339792251585,0.7228,0.79762089076042175
15,vgg2_6,5625994,26 Nov 2016 23:45:54,"[<keras.layers.convolutional.ZeroPadding2D object at 0x7fc153265750>, <keras.layers.convolutional.Convolution2D object at 0x7fc153265b90>, <keras.layers.core.Activation object at 0x7fc146278f90>, <keras.layers.pooling.MaxPooling2D object at 0x7fc146278650>, <keras.layers.convolutional.ZeroPadding2D object at 0x7fc146278690>, <keras.layers.convolutional.Convolution2D object at 0x7fc146278d10>, <keras.layers.core.Activation object at 0x7fc1507c0550>, <keras.layers.pooling.MaxPooling2D object at 0x7fc1507c0fd0>, <keras.layers.convolutional.ZeroPadding2D object at 0x7fc1507c0b50>, <keras.layers.convolutional.Convolution2D object at 0x7fc1507b2fd0>, <keras.layers.core.Activation object at 0x7fc1507d1ed0>, <keras.layers.pooling.MaxPooling2D object at 0x7fc1507d1d90>, <keras.layers.core.Flatten object at 0x7fc1507d1b90>, <keras.layers.core.Dense object at 0x7fc15077d610>, <keras.layers.core.Dropout object at 0x7fc150726810>, <keras.layers.core.Dense object at 0x7fc1506f1ed0>, <keras.layers.core.Dropout object at 0x7fc15070ae90>, <keras.layers.core.Dense object at 0x7fc1506f1290>]",<keras.optimizers.Adam object at 0x7fc150683f10>,0.78889305631637574,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.72409999999999997,0.78889305631637574,0.7228,0.81123326745033264
16,vgg2_6,5625994,26 Nov 2016 23:46:39,"[<keras.layers.convolutional.ZeroPadding2D object at 0x7fc153265750>, <keras.layers.convolutional.Convolution2D object at 0x7fc153265b90>, <keras.layers.core.Activation object at 0x7fc146278f90>, <keras.layers.pooling.MaxPooling2D object at 0x7fc146278650>, <keras.layers.convolutional.ZeroPadding2D object at 0x7fc146278690>, <keras.layers.convolutional.Convolution2D object at 0x7fc146278d10>, <keras.layers.core.Activation object at 0x7fc1507c0550>, <keras.layers.pooling.MaxPooling2D object at 0x7fc1507c0fd0>, <keras.layers.convolutional.ZeroPadding2D object at 0x7fc1507c0b50>, <keras.layers.convolutional.Convolution2D object at 0x7fc1507b2fd0>, <keras.layers.core.Activation object at 0x7fc1507d1ed0>, <keras.layers.pooling.MaxPooling2D object at 0x7fc1507d1d90>, <keras.layers.core.Flatten object at 0x7fc1507d1b90>, <keras.layers.core.Dense object at 0x7fc15077d610>, <keras.layers.core.Dropout object at 0x7fc150726810>, <keras.layers.core.Dense object at 0x7fc1506f1ed0>, <keras.layers.core.Dropout object at 0x7fc15070ae90>, <keras.layers.core.Dense object at 0x7fc1506f1290>]",<keras.optimizers.Adam object at 0x7fc150683f10>,0.77036479194641116,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.73341999999999996,0.77036479194641116,0.72760000000000002,0.77996748960018158
17,vgg2_6,5625994,26 Nov 2016 23:47:24,"[<keras.layers.convolutional.ZeroPadding2D object at 0x7fc153265750>, <keras.layers.convolutional.Convolution2D object at 0x7fc153265b90>, <keras.layers.core.Activation object at 0x7fc146278f90>, <keras.layers.pooling.MaxPooling2D object at 0x7fc146278650>, <keras.layers.convolutional.ZeroPadding2D object at 0x7fc146278690>, <keras.layers.convolutional.Convolution2D object at 0x7fc146278d10>, <keras.layers.core.Activation object at 0x7fc1507c0550>, <keras.layers.pooling.MaxPooling2D object at 0x7fc1507c0fd0>, <keras.layers.convolutional.ZeroPadding2D object at 0x7fc1507c0b50>, <keras.layers.convolutional.Convolution2D object at 0x7fc1507b2fd0>, <keras.layers.core.Activation object at 0x7fc1507d1ed0>, <keras.layers.pooling.MaxPooling2D object at 0x7fc1507d1d90>, <keras.layers.core.Flatten object at 0x7fc1507d1b90>, <keras.layers.core.Dense object at 0x7fc15077d610>, <keras.layers.core.Dropout object at 0x7fc150726810>, <keras.layers.core.Dense object at 0x7fc1506f1ed0>, <keras.layers.core.Dropout object at 0x7fc15070ae90>, <keras.layers.core.Dense object at 0x7fc1506f1290>]",<keras.optimizers.Adam object at 0x7fc150683f10>,0.76489864063262936,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.73663999999999996,0.76489864063262936,0.73019999999999996,0.78734241788387294
18,vgg2_6,5625994,26 Nov 2016 23:48:09,"[<keras.layers.convolutional.ZeroPadding2D object at 0x7fc153265750>, <keras.layers.convolutional.Convolution2D object at 0x7fc153265b90>, <keras.layers.core.Activation object at 0x7fc146278f90>, <keras.layers.pooling.MaxPooling2D object at 0x7fc146278650>, <keras.layers.convolutional.ZeroPadding2D object at 0x7fc146278690>, <keras.layers.convolutional.Convolution2D object at 0x7fc146278d10>, <keras.layers.core.Activation object at 0x7fc1507c0550>, <keras.layers.pooling.MaxPooling2D object at 0x7fc1507c0fd0>, <keras.layers.convolutional.ZeroPadding2D object at 0x7fc1507c0b50>, <keras.layers.convolutional.Convolution2D object at 0x7fc1507b2fd0>, <keras.layers.core.Activation object at 0x7fc1507d1ed0>, <keras.layers.pooling.MaxPooling2D object at 0x7fc1507d1d90>, <keras.layers.core.Flatten object at 0x7fc1507d1b90>, <keras.layers.core.Dense object at 0x7fc15077d610>, <keras.layers.core.Dropout object at 0x7fc150726810>, <keras.layers.core.Dense object at 0x7fc1506f1ed0>, <keras.layers.core.Dropout object at 0x7fc15070ae90>, <keras.layers.core.Dense object at 0x7fc1506f1290>]",<keras.optimizers.Adam object at 0x7fc150683f10>,0.76376162677764892,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.73485999999999996,0.76376162677764892,0.72209999999999996,0.80473061225414277
19,vgg2_6,5625994,26 Nov 2016 23:48:54,"[<keras.layers.convolutional.ZeroPadding2D object at 0x7fc153265750>, <keras.layers.convolutional.Convolution2D object at 0x7fc153265b90>, <keras.layers.core.Activation object at 0x7fc146278f90>, <keras.layers.pooling.MaxPooling2D object at 0x7fc146278650>, <keras.layers.convolutional.ZeroPadding2D object at 0x7fc146278690>, <keras.layers.convolutional.Convolution2D object at 0x7fc146278d10>, <keras.layers.core.Activation object at 0x7fc1507c0550>, <keras.layers.pooling.MaxPooling2D object at 0x7fc1507c0fd0>, <keras.layers.convolutional.ZeroPadding2D object at 0x7fc1507c0b50>, <keras.layers.convolutional.Convolution2D object at 0x7fc1507b2fd0>, <keras.layers.core.Activation object at 0x7fc1507d1ed0>, <keras.layers.pooling.MaxPooling2D object at 0x7fc1507d1d90>, <keras.layers.core.Flatten object at 0x7fc1507d1b90>, <keras.layers.core.Dense object at 0x7fc15077d610>, <keras.layers.core.Dropout object at 0x7fc150726810>, <keras.layers.core.Dense object at 0x7fc1506f1ed0>, <keras.layers.core.Dropout object at 0x7fc15070ae90>, <keras.layers.core.Dense object at 0x7fc1506f1290>]",<keras.optimizers.Adam object at 0x7fc150683f10>,0.75593567901611325,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.73640000000000005,0.75593567901611325,0.73970000000000002,0.76221091153621678
