epoch,model,param_count,time,layers,optimizer,loss,beta_1,epsilon,beta_2,lr,decay,acc,loss,val_acc,val_loss
0,strd_11,954730,02 Dec 2016 18:05:59,"[<keras.layers.convolutional.Convolution2D object at 0x7f28edc24510>, <keras.layers.core.Activation object at 0x7f28edc24d10>, <keras.layers.convolutional.Convolution2D object at 0x7f28ed98af90>, <keras.layers.core.Activation object at 0x7f28ec134a90>, <keras.layers.pooling.MaxPooling2D object at 0x7f28ec134fd0>, <keras.layers.convolutional.Convolution2D object at 0x7f28ed9a0e10>, <keras.layers.core.Activation object at 0x7f28ed98a890>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec148ad0>, <keras.layers.core.Activation object at 0x7f28ec0fc950>, <keras.layers.pooling.MaxPooling2D object at 0x7f28ec108e50>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec11a510>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec11ae90>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec0c1ad0>, <keras.layers.pooling.GlobalAveragePooling2D object at 0x7f28ec0e85d0>, <keras.layers.core.Activation object at 0x7f28ec0855d0>]",<keras.optimizers.Adam object at 0x7f28ec06fdd0>,2.2904019794464112,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.10100000000000001,2.2904019794464112,0.10000000000000001,2.2854064720153811
1,strd_11,954730,02 Dec 2016 18:07:01,"[<keras.layers.convolutional.Convolution2D object at 0x7f28edc24510>, <keras.layers.core.Activation object at 0x7f28edc24d10>, <keras.layers.convolutional.Convolution2D object at 0x7f28ed98af90>, <keras.layers.core.Activation object at 0x7f28ec134a90>, <keras.layers.pooling.MaxPooling2D object at 0x7f28ec134fd0>, <keras.layers.convolutional.Convolution2D object at 0x7f28ed9a0e10>, <keras.layers.core.Activation object at 0x7f28ed98a890>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec148ad0>, <keras.layers.core.Activation object at 0x7f28ec0fc950>, <keras.layers.pooling.MaxPooling2D object at 0x7f28ec108e50>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec11a510>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec11ae90>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec0c1ad0>, <keras.layers.pooling.GlobalAveragePooling2D object at 0x7f28ec0e85d0>, <keras.layers.core.Activation object at 0x7f28ec0855d0>]",<keras.optimizers.Adam object at 0x7f28ec06fdd0>,2.2699818817138673,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.10004000000476837,2.2699818817138673,0.10000000000000001,2.2748910690307618
2,strd_11,954730,02 Dec 2016 18:08:03,"[<keras.layers.convolutional.Convolution2D object at 0x7f28edc24510>, <keras.layers.core.Activation object at 0x7f28edc24d10>, <keras.layers.convolutional.Convolution2D object at 0x7f28ed98af90>, <keras.layers.core.Activation object at 0x7f28ec134a90>, <keras.layers.pooling.MaxPooling2D object at 0x7f28ec134fd0>, <keras.layers.convolutional.Convolution2D object at 0x7f28ed9a0e10>, <keras.layers.core.Activation object at 0x7f28ed98a890>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec148ad0>, <keras.layers.core.Activation object at 0x7f28ec0fc950>, <keras.layers.pooling.MaxPooling2D object at 0x7f28ec108e50>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec11a510>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec11ae90>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec0c1ad0>, <keras.layers.pooling.GlobalAveragePooling2D object at 0x7f28ec0e85d0>, <keras.layers.core.Activation object at 0x7f28ec0855d0>]",<keras.optimizers.Adam object at 0x7f28ec06fdd0>,2.2655234802246094,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.10000000000238418,2.2655234802246094,0.10000000000000001,2.2622722553253172
3,strd_11,954730,02 Dec 2016 18:09:05,"[<keras.layers.convolutional.Convolution2D object at 0x7f28edc24510>, <keras.layers.core.Activation object at 0x7f28edc24d10>, <keras.layers.convolutional.Convolution2D object at 0x7f28ed98af90>, <keras.layers.core.Activation object at 0x7f28ec134a90>, <keras.layers.pooling.MaxPooling2D object at 0x7f28ec134fd0>, <keras.layers.convolutional.Convolution2D object at 0x7f28ed9a0e10>, <keras.layers.core.Activation object at 0x7f28ed98a890>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec148ad0>, <keras.layers.core.Activation object at 0x7f28ec0fc950>, <keras.layers.pooling.MaxPooling2D object at 0x7f28ec108e50>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec11a510>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec11ae90>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec0c1ad0>, <keras.layers.pooling.GlobalAveragePooling2D object at 0x7f28ec0e85d0>, <keras.layers.core.Activation object at 0x7f28ec0855d0>]",<keras.optimizers.Adam object at 0x7f28ec06fdd0>,2.2641370729827881,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.10000000000476837,2.2641370729827881,0.10000000000000001,2.2838389480590822
4,strd_11,954730,02 Dec 2016 18:10:07,"[<keras.layers.convolutional.Convolution2D object at 0x7f28edc24510>, <keras.layers.core.Activation object at 0x7f28edc24d10>, <keras.layers.convolutional.Convolution2D object at 0x7f28ed98af90>, <keras.layers.core.Activation object at 0x7f28ec134a90>, <keras.layers.pooling.MaxPooling2D object at 0x7f28ec134fd0>, <keras.layers.convolutional.Convolution2D object at 0x7f28ed9a0e10>, <keras.layers.core.Activation object at 0x7f28ed98a890>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec148ad0>, <keras.layers.core.Activation object at 0x7f28ec0fc950>, <keras.layers.pooling.MaxPooling2D object at 0x7f28ec108e50>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec11a510>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec11ae90>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec0c1ad0>, <keras.layers.pooling.GlobalAveragePooling2D object at 0x7f28ec0e85d0>, <keras.layers.core.Activation object at 0x7f28ec0855d0>]",<keras.optimizers.Adam object at 0x7f28ec06fdd0>,2.2630335115051268,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.10000000000476837,2.2630335115051268,0.10000000000000001,2.2547677631378176
5,strd_11,954730,02 Dec 2016 18:11:10,"[<keras.layers.convolutional.Convolution2D object at 0x7f28edc24510>, <keras.layers.core.Activation object at 0x7f28edc24d10>, <keras.layers.convolutional.Convolution2D object at 0x7f28ed98af90>, <keras.layers.core.Activation object at 0x7f28ec134a90>, <keras.layers.pooling.MaxPooling2D object at 0x7f28ec134fd0>, <keras.layers.convolutional.Convolution2D object at 0x7f28ed9a0e10>, <keras.layers.core.Activation object at 0x7f28ed98a890>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec148ad0>, <keras.layers.core.Activation object at 0x7f28ec0fc950>, <keras.layers.pooling.MaxPooling2D object at 0x7f28ec108e50>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec11a510>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec11ae90>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec0c1ad0>, <keras.layers.pooling.GlobalAveragePooling2D object at 0x7f28ec0e85d0>, <keras.layers.core.Activation object at 0x7f28ec0855d0>]",<keras.optimizers.Adam object at 0x7f28ec06fdd0>,2.2575360980987549,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.10000000000000001,2.2575360980987549,0.10000000000000001,2.2523935005187989
6,strd_11,954730,02 Dec 2016 18:12:11,"[<keras.layers.convolutional.Convolution2D object at 0x7f28edc24510>, <keras.layers.core.Activation object at 0x7f28edc24d10>, <keras.layers.convolutional.Convolution2D object at 0x7f28ed98af90>, <keras.layers.core.Activation object at 0x7f28ec134a90>, <keras.layers.pooling.MaxPooling2D object at 0x7f28ec134fd0>, <keras.layers.convolutional.Convolution2D object at 0x7f28ed9a0e10>, <keras.layers.core.Activation object at 0x7f28ed98a890>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec148ad0>, <keras.layers.core.Activation object at 0x7f28ec0fc950>, <keras.layers.pooling.MaxPooling2D object at 0x7f28ec108e50>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec11a510>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec11ae90>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec0c1ad0>, <keras.layers.pooling.GlobalAveragePooling2D object at 0x7f28ec0e85d0>, <keras.layers.core.Activation object at 0x7f28ec0855d0>]",<keras.optimizers.Adam object at 0x7f28ec06fdd0>,2.2530727893066405,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.10000000000715256,2.2530727893066405,0.10000000000000001,2.2481670745849609
7,strd_11,954730,02 Dec 2016 18:13:13,"[<keras.layers.convolutional.Convolution2D object at 0x7f28edc24510>, <keras.layers.core.Activation object at 0x7f28edc24d10>, <keras.layers.convolutional.Convolution2D object at 0x7f28ed98af90>, <keras.layers.core.Activation object at 0x7f28ec134a90>, <keras.layers.pooling.MaxPooling2D object at 0x7f28ec134fd0>, <keras.layers.convolutional.Convolution2D object at 0x7f28ed9a0e10>, <keras.layers.core.Activation object at 0x7f28ed98a890>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec148ad0>, <keras.layers.core.Activation object at 0x7f28ec0fc950>, <keras.layers.pooling.MaxPooling2D object at 0x7f28ec108e50>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec11a510>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec11ae90>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec0c1ad0>, <keras.layers.pooling.GlobalAveragePooling2D object at 0x7f28ec0e85d0>, <keras.layers.core.Activation object at 0x7f28ec0855d0>]",<keras.optimizers.Adam object at 0x7f28ec06fdd0>,2.2467886700439452,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.10000000000119209,2.2467886700439452,0.10000000000000001,2.2344847305297852
8,strd_11,954730,02 Dec 2016 18:14:15,"[<keras.layers.convolutional.Convolution2D object at 0x7f28edc24510>, <keras.layers.core.Activation object at 0x7f28edc24d10>, <keras.layers.convolutional.Convolution2D object at 0x7f28ed98af90>, <keras.layers.core.Activation object at 0x7f28ec134a90>, <keras.layers.pooling.MaxPooling2D object at 0x7f28ec134fd0>, <keras.layers.convolutional.Convolution2D object at 0x7f28ed9a0e10>, <keras.layers.core.Activation object at 0x7f28ed98a890>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec148ad0>, <keras.layers.core.Activation object at 0x7f28ec0fc950>, <keras.layers.pooling.MaxPooling2D object at 0x7f28ec108e50>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec11a510>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec11ae90>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec0c1ad0>, <keras.layers.pooling.GlobalAveragePooling2D object at 0x7f28ec0e85d0>, <keras.layers.core.Activation object at 0x7f28ec0855d0>]",<keras.optimizers.Adam object at 0x7f28ec06fdd0>,2.2390117687225342,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.10000000000238418,2.2390117687225342,0.10000000000000001,2.2289193992614744
9,strd_11,954730,02 Dec 2016 18:15:16,"[<keras.layers.convolutional.Convolution2D object at 0x7f28edc24510>, <keras.layers.core.Activation object at 0x7f28edc24d10>, <keras.layers.convolutional.Convolution2D object at 0x7f28ed98af90>, <keras.layers.core.Activation object at 0x7f28ec134a90>, <keras.layers.pooling.MaxPooling2D object at 0x7f28ec134fd0>, <keras.layers.convolutional.Convolution2D object at 0x7f28ed9a0e10>, <keras.layers.core.Activation object at 0x7f28ed98a890>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec148ad0>, <keras.layers.core.Activation object at 0x7f28ec0fc950>, <keras.layers.pooling.MaxPooling2D object at 0x7f28ec108e50>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec11a510>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec11ae90>, <keras.layers.convolutional.Convolution2D object at 0x7f28ec0c1ad0>, <keras.layers.pooling.GlobalAveragePooling2D object at 0x7f28ec0e85d0>, <keras.layers.core.Activation object at 0x7f28ec0855d0>]",<keras.optimizers.Adam object at 0x7f28ec06fdd0>,2.232605564956665,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.10000000000715256,2.232605564956665,0.10000000000000001,2.2303237922668457
