epoch,model,param_count,time,layers,optimizer,loss,beta_1,epsilon,beta_2,lr,decay,acc,loss,val_acc,val_loss
0,strd_6,6880874,30 Nov 2016 20:12:53,"[<keras.layers.convolutional.Convolution2D object at 0x7f61db236710>, <keras.layers.core.Activation object at 0x7f61d1d1d310>, <keras.layers.convolutional.Convolution2D object at 0x7f61d1d1da90>, <keras.layers.core.Activation object at 0x7f61ce222a50>, <keras.layers.pooling.MaxPooling2D object at 0x7f61ce22ecd0>, <keras.layers.convolutional.Convolution2D object at 0x7f61ce22ea10>, <keras.layers.core.Activation object at 0x7f61ce245b10>, <keras.layers.convolutional.Convolution2D object at 0x7f61ce245150>, <keras.layers.core.Activation object at 0x7f61ce2458d0>, <keras.layers.pooling.MaxPooling2D object at 0x7f61d1d22b10>, <keras.layers.core.Flatten object at 0x7f61d879bb50>, <keras.layers.core.Dense object at 0x7f61d879bdd0>, <keras.layers.core.Dropout object at 0x7f61d8750850>, <keras.layers.core.Dense object at 0x7f61d871bf50>]",<keras.optimizers.Adam object at 0x7f61d8670d10>,1.8658803730773925,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.30715999999999999,1.8658803730773925,0.42849999999999999,1.5547754527091979
1,strd_6,6880874,30 Nov 2016 20:14:14,"[<keras.layers.convolutional.Convolution2D object at 0x7f61db236710>, <keras.layers.core.Activation object at 0x7f61d1d1d310>, <keras.layers.convolutional.Convolution2D object at 0x7f61d1d1da90>, <keras.layers.core.Activation object at 0x7f61ce222a50>, <keras.layers.pooling.MaxPooling2D object at 0x7f61ce22ecd0>, <keras.layers.convolutional.Convolution2D object at 0x7f61ce22ea10>, <keras.layers.core.Activation object at 0x7f61ce245b10>, <keras.layers.convolutional.Convolution2D object at 0x7f61ce245150>, <keras.layers.core.Activation object at 0x7f61ce2458d0>, <keras.layers.pooling.MaxPooling2D object at 0x7f61d1d22b10>, <keras.layers.core.Flatten object at 0x7f61d879bb50>, <keras.layers.core.Dense object at 0x7f61d879bdd0>, <keras.layers.core.Dropout object at 0x7f61d8750850>, <keras.layers.core.Dense object at 0x7f61d871bf50>]",<keras.optimizers.Adam object at 0x7f61d8670d10>,1.4903438465499879,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.46306000000000003,1.4903438465499879,0.53149999999999997,1.2969497405052186
2,strd_6,6880874,30 Nov 2016 20:15:35,"[<keras.layers.convolutional.Convolution2D object at 0x7f61db236710>, <keras.layers.core.Activation object at 0x7f61d1d1d310>, <keras.layers.convolutional.Convolution2D object at 0x7f61d1d1da90>, <keras.layers.core.Activation object at 0x7f61ce222a50>, <keras.layers.pooling.MaxPooling2D object at 0x7f61ce22ecd0>, <keras.layers.convolutional.Convolution2D object at 0x7f61ce22ea10>, <keras.layers.core.Activation object at 0x7f61ce245b10>, <keras.layers.convolutional.Convolution2D object at 0x7f61ce245150>, <keras.layers.core.Activation object at 0x7f61ce2458d0>, <keras.layers.pooling.MaxPooling2D object at 0x7f61d1d22b10>, <keras.layers.core.Flatten object at 0x7f61d879bb50>, <keras.layers.core.Dense object at 0x7f61d879bdd0>, <keras.layers.core.Dropout object at 0x7f61d8750850>, <keras.layers.core.Dense object at 0x7f61d871bf50>]",<keras.optimizers.Adam object at 0x7f61d8670d10>,1.3087414443588257,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.53476000000000001,1.3087414443588257,0.59260000000000002,1.1319519370079041
3,strd_6,6880874,30 Nov 2016 20:16:57,"[<keras.layers.convolutional.Convolution2D object at 0x7f61db236710>, <keras.layers.core.Activation object at 0x7f61d1d1d310>, <keras.layers.convolutional.Convolution2D object at 0x7f61d1d1da90>, <keras.layers.core.Activation object at 0x7f61ce222a50>, <keras.layers.pooling.MaxPooling2D object at 0x7f61ce22ecd0>, <keras.layers.convolutional.Convolution2D object at 0x7f61ce22ea10>, <keras.layers.core.Activation object at 0x7f61ce245b10>, <keras.layers.convolutional.Convolution2D object at 0x7f61ce245150>, <keras.layers.core.Activation object at 0x7f61ce2458d0>, <keras.layers.pooling.MaxPooling2D object at 0x7f61d1d22b10>, <keras.layers.core.Flatten object at 0x7f61d879bb50>, <keras.layers.core.Dense object at 0x7f61d879bdd0>, <keras.layers.core.Dropout object at 0x7f61d8750850>, <keras.layers.core.Dense object at 0x7f61d871bf50>]",<keras.optimizers.Adam object at 0x7f61d8670d10>,1.1865669233703613,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.58448,1.1865669233703613,0.621,1.0721154777526856
4,strd_6,6880874,30 Nov 2016 20:18:18,"[<keras.layers.convolutional.Convolution2D object at 0x7f61db236710>, <keras.layers.core.Activation object at 0x7f61d1d1d310>, <keras.layers.convolutional.Convolution2D object at 0x7f61d1d1da90>, <keras.layers.core.Activation object at 0x7f61ce222a50>, <keras.layers.pooling.MaxPooling2D object at 0x7f61ce22ecd0>, <keras.layers.convolutional.Convolution2D object at 0x7f61ce22ea10>, <keras.layers.core.Activation object at 0x7f61ce245b10>, <keras.layers.convolutional.Convolution2D object at 0x7f61ce245150>, <keras.layers.core.Activation object at 0x7f61ce2458d0>, <keras.layers.pooling.MaxPooling2D object at 0x7f61d1d22b10>, <keras.layers.core.Flatten object at 0x7f61d879bb50>, <keras.layers.core.Dense object at 0x7f61d879bdd0>, <keras.layers.core.Dropout object at 0x7f61d8750850>, <keras.layers.core.Dense object at 0x7f61d871bf50>]",<keras.optimizers.Adam object at 0x7f61d8670d10>,1.1029920574951171,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.61319999999999997,1.1029920574951171,0.64180000000000004,1.0099089900493621
5,strd_6,6880874,30 Nov 2016 20:19:39,"[<keras.layers.convolutional.Convolution2D object at 0x7f61db236710>, <keras.layers.core.Activation object at 0x7f61d1d1d310>, <keras.layers.convolutional.Convolution2D object at 0x7f61d1d1da90>, <keras.layers.core.Activation object at 0x7f61ce222a50>, <keras.layers.pooling.MaxPooling2D object at 0x7f61ce22ecd0>, <keras.layers.convolutional.Convolution2D object at 0x7f61ce22ea10>, <keras.layers.core.Activation object at 0x7f61ce245b10>, <keras.layers.convolutional.Convolution2D object at 0x7f61ce245150>, <keras.layers.core.Activation object at 0x7f61ce2458d0>, <keras.layers.pooling.MaxPooling2D object at 0x7f61d1d22b10>, <keras.layers.core.Flatten object at 0x7f61d879bb50>, <keras.layers.core.Dense object at 0x7f61d879bdd0>, <keras.layers.core.Dropout object at 0x7f61d8750850>, <keras.layers.core.Dense object at 0x7f61d871bf50>]",<keras.optimizers.Adam object at 0x7f61d8670d10>,1.0486236199951171,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.63104000000000005,1.0486236199951171,0.65080000000000005,0.98494410514831543
6,strd_6,6880874,30 Nov 2016 20:21:00,"[<keras.layers.convolutional.Convolution2D object at 0x7f61db236710>, <keras.layers.core.Activation object at 0x7f61d1d1d310>, <keras.layers.convolutional.Convolution2D object at 0x7f61d1d1da90>, <keras.layers.core.Activation object at 0x7f61ce222a50>, <keras.layers.pooling.MaxPooling2D object at 0x7f61ce22ecd0>, <keras.layers.convolutional.Convolution2D object at 0x7f61ce22ea10>, <keras.layers.core.Activation object at 0x7f61ce245b10>, <keras.layers.convolutional.Convolution2D object at 0x7f61ce245150>, <keras.layers.core.Activation object at 0x7f61ce2458d0>, <keras.layers.pooling.MaxPooling2D object at 0x7f61d1d22b10>, <keras.layers.core.Flatten object at 0x7f61d879bb50>, <keras.layers.core.Dense object at 0x7f61d879bdd0>, <keras.layers.core.Dropout object at 0x7f61d8750850>, <keras.layers.core.Dense object at 0x7f61d871bf50>]",<keras.optimizers.Adam object at 0x7f61d8670d10>,1.0082323628234864,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.64725999999999995,1.0082323628234864,0.6663,0.94609876270294191
7,strd_6,6880874,30 Nov 2016 20:22:22,"[<keras.layers.convolutional.Convolution2D object at 0x7f61db236710>, <keras.layers.core.Activation object at 0x7f61d1d1d310>, <keras.layers.convolutional.Convolution2D object at 0x7f61d1d1da90>, <keras.layers.core.Activation object at 0x7f61ce222a50>, <keras.layers.pooling.MaxPooling2D object at 0x7f61ce22ecd0>, <keras.layers.convolutional.Convolution2D object at 0x7f61ce22ea10>, <keras.layers.core.Activation object at 0x7f61ce245b10>, <keras.layers.convolutional.Convolution2D object at 0x7f61ce245150>, <keras.layers.core.Activation object at 0x7f61ce2458d0>, <keras.layers.pooling.MaxPooling2D object at 0x7f61d1d22b10>, <keras.layers.core.Flatten object at 0x7f61d879bb50>, <keras.layers.core.Dense object at 0x7f61d879bdd0>, <keras.layers.core.Dropout object at 0x7f61d8750850>, <keras.layers.core.Dense object at 0x7f61d871bf50>]",<keras.optimizers.Adam object at 0x7f61d8670d10>,0.96820572994232179,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.65744000000000002,0.96820572994232179,0.66779999999999995,0.94821966271400449
8,strd_6,6880874,30 Nov 2016 20:23:43,"[<keras.layers.convolutional.Convolution2D object at 0x7f61db236710>, <keras.layers.core.Activation object at 0x7f61d1d1d310>, <keras.layers.convolutional.Convolution2D object at 0x7f61d1d1da90>, <keras.layers.core.Activation object at 0x7f61ce222a50>, <keras.layers.pooling.MaxPooling2D object at 0x7f61ce22ecd0>, <keras.layers.convolutional.Convolution2D object at 0x7f61ce22ea10>, <keras.layers.core.Activation object at 0x7f61ce245b10>, <keras.layers.convolutional.Convolution2D object at 0x7f61ce245150>, <keras.layers.core.Activation object at 0x7f61ce2458d0>, <keras.layers.pooling.MaxPooling2D object at 0x7f61d1d22b10>, <keras.layers.core.Flatten object at 0x7f61d879bb50>, <keras.layers.core.Dense object at 0x7f61d879bdd0>, <keras.layers.core.Dropout object at 0x7f61d8750850>, <keras.layers.core.Dense object at 0x7f61d871bf50>]",<keras.optimizers.Adam object at 0x7f61d8670d10>,0.93735171669006345,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.67066000000000003,0.93735171669006345,0.66080000000000005,0.96741134386062622
9,strd_6,6880874,30 Nov 2016 20:25:04,"[<keras.layers.convolutional.Convolution2D object at 0x7f61db236710>, <keras.layers.core.Activation object at 0x7f61d1d1d310>, <keras.layers.convolutional.Convolution2D object at 0x7f61d1d1da90>, <keras.layers.core.Activation object at 0x7f61ce222a50>, <keras.layers.pooling.MaxPooling2D object at 0x7f61ce22ecd0>, <keras.layers.convolutional.Convolution2D object at 0x7f61ce22ea10>, <keras.layers.core.Activation object at 0x7f61ce245b10>, <keras.layers.convolutional.Convolution2D object at 0x7f61ce245150>, <keras.layers.core.Activation object at 0x7f61ce2458d0>, <keras.layers.pooling.MaxPooling2D object at 0x7f61d1d22b10>, <keras.layers.core.Flatten object at 0x7f61d879bb50>, <keras.layers.core.Dense object at 0x7f61d879bdd0>, <keras.layers.core.Dropout object at 0x7f61d8750850>, <keras.layers.core.Dense object at 0x7f61d871bf50>]",<keras.optimizers.Adam object at 0x7f61d8670d10>,0.91026405450820924,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.67854000000000003,0.91026405450820924,0.68279999999999996,0.91376225295066837
